"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260519","7호선","남성","13301","12972","20260522",""
"20260519","7호선","숭실대입구(살피재)","18765","18768","20260522",""
"20260519","7호선","상도","15102","15073","20260522",""
"20260519","7호선","장승배기","11596","11373","20260522",""
"20260519","7호선","신대방삼거리","17464","16959","20260522",""
"20260519","7호선","보라매","8108","8468","20260522",""
"20260519","7호선","신풍","14082","13272","20260522",""
"20260519","7호선","대림(구로구청)","9820","9756","20260522",""
"20260519","7호선","남구로","18008","18803","20260522",""
"20260519","7호선","가산디지털단지","51948","52854","20260522",""
"20260519","7호선","철산","26482","26960","20260522",""
"20260519","7호선","광명사거리","25912","25650","20260522",""
"20260519","7호선","천왕","14371","14087","20260522",""
"20260519","7호선","온수(성공회대입구)","12488","11591","20260522",""
"20260519","8호선","암사역사공원","8718","7688","20260522",""
"20260519","8호선","암사","18581","17236","20260522",""
"20260519","8호선","천호(풍납토성)","20254","22750","20260522",""
"20260519","8호선","강동구청","12844","13200","20260522",""
"20260519","8호선","몽촌토성(평화의문)","9522","9709","20260522",""
"20260519","8호선","잠실(송파구청)","19482","22647","20260522",""
"20260519","8호선","석촌","10005","10985","20260522",""
"20260519","8호선","송파","11356","11165","20260522",""
"20260519","8호선","가락시장","9558","10342","20260522",""
"20260519","8호선","문정","27473","28781","20260522",""
"20260519","8호선","장지","19672","18247","20260522",""
"20260519","8호선","복정","11971","10584","20260522",""
"20260519","8호선","산성","7402","7669","20260522",""
"20260519","8호선","남한산성입구(성남법원.검찰청)","16336","15179","20260522",""
"20260519","8호선","단대오거리","14836","14027","20260522",""
"20260519","8호선","신흥","6132","6133","20260522",""
"20260519","8호선","수진","6198","5867","20260522",""
"20260519","8호선","모란","7570","5761","20260522",""
"20260519","8호선","남위례","9761","9698","20260522",""
"20260519","9호선","개화","2958","2008","20260522",""
"20260519","9호선","김포공항","5409","9187","20260522",""
"20260519","9호선","공항시장","3150","3364","20260522",""
"20260519","9호선","신방화","7922","7797","20260522",""
"20260519","9호선","마곡나루(서울식물원)","18368","17952","20260522",""
"20260519","9호선","양천향교","13213","13604","20260522",""
"20260519","9호선","가양","25247","24646","20260522",""
"20260519","9호선","증미","9389","9174","20260522",""
"20260519","9호선","등촌","14795","14172","20260522",""
"20260519","9호선","염창","20655","19884","20260522",""
"20260519","9호선","신목동","5591","5117","20260522",""
"20260519","9호선","선유도","10816","10018","20260522",""
"20260519","9호선","당산","21981","21637","20260522",""
"20260519","9호선","국회의사당","19802","20743","20260522",""
"20260519","9호선","여의도","35812","35056","20260522",""
"20260519","9호선","샛강","7930","7843","20260522",""
"20260519","9호선","노량진","30204","29730","20260522",""
"20260519","9호선","노들","5675","4733","20260522",""
"20260519","9호선","흑석(중앙대입구)","13216","13082","20260522",""
"20260519","9호선","동작(현충원)","2598","2105","20260522",""
"20260519","9호선","구반포","3321","2888","20260522",""
"20260519","9호선","신반포","5990","5683","20260522",""
"20260519","9호선","고속터미널","15827","20541","20260522",""
"20260519","9호선","사평","4840","4629","20260522",""
"20260519","9호선","신논현","33400","33933","20260522",""
"20260519","9호선2~3단계","언주","13436","13731","20260522",""
"20260519","9호선2~3단계","선정릉","12664","13485","20260522",""
"20260519","9호선2~3단계","삼성중앙","9562","9920","20260522",""
"20260519","9호선2~3단계","봉은사","23600","24519","20260522",""
"20260519","9호선2~3단계","종합운동장","5703","5921","20260522",""
"20260519","9호선2~3단계","삼전","9634","9167","20260522",""
"20260519","9호선2~3단계","석촌고분","8421","8274","20260522",""
"20260519","9호선2~3단계","석촌","10717","10115","20260522",""
"20260519","9호선2~3단계","송파나루","6419","6721","20260522",""
"20260519","9호선2~3단계","한성백제","4115","3657","20260522",""
"20260519","9호선2~3단계","올림픽공원(한국체대)","7860","8254","20260522",""
"20260519","9호선2~3단계","둔촌오륜","5636","5451","20260522",""
"20260519","9호선2~3단계","중앙보훈병원","16252","14076","20260522",""
"20260519","경강선","판교","7080","6839","20260522",""
"20260519","경강선","이매","1229","1153","20260522",""
"20260519","경강선","삼동","2759","2609","20260522",""
"20260519","경강선","경기광주","9917","9500","20260522",""
"20260519","경강선","초월","4474","4212","20260522",""
"20260519","경강선","곤지암","2613","2583","20260522",""
"20260519","경강선","신둔도예촌","1802","1664","20260522",""
"20260519","경강선","이천","3237","3408","20260522",""
"20260519","경강선","부발","2650","2628","20260522",""
"20260519","경강선","세종대왕릉","395","398","20260522",""
"20260519","경강선","여주","3609","3570","20260522",""
"20260519","경강선","성남","1607","1311","20260522",""
"20260519","경부선","서울역","9888","3308","20260522",""
"20260519","경부선","남영","10935","11535","20260522",""
"20260519","경부선","노량진","9143","9310","20260522",""
"20260519","경부선","대방","12037","13739","20260522",""
"20260519","경부선","영등포","42207","42129","20260522",""
"20260519","경부선","신도림","4555","4961","20260522",""
"20260519","경부선","신길","9893","8792","20260522",""
"20260519","경부선","구로","19220","19557","20260522",""
"20260519","경부선","가산디지털단지","20475","23497","20260522",""
"20260519","경부선","금천구청","12689","13105","20260522",""
"20260519","경부선","석수","9671","8813","20260522",""
"20260519","경부선","관악","8284","8078","20260522",""
"20260519","경부선","안양","30036","29670","20260522",""
"20260519","경부선","명학","11208","11075","20260522",""
"20260519","경부선","금정","32951","33683","20260522",""
"20260519","경부선","군포","7875","7774","20260522",""
"20260519","경부선","의왕","11542","11477","20260522",""
"20260519","경부선","성균관대","19232","18832","20260522",""
"20260519","경부선","화서","12437","12211","20260522",""
"20260519","경부선","수원","41716","43438","20260522",""
"20260519","경부선","독산","19431","19636","20260522",""
"20260519","경부선","세류","4123","3776","20260522",""
"20260519","경부선","병점","19760","19557","20260522",""
"20260519","경부선","세마","4028","3857","20260522",""
"20260519","경부선","오산대","4997","4677","20260522",""
"20260519","경부선","오산","12900","12717","20260522",""
"20260519","경부선","진위","2094","1905","20260522",""
"20260519","경부선","송탄","4826","4718","20260522",""
"20260519","경부선","서정리","9996","9486","20260522",""
"20260519","경부선","평택지제","5645","5298","20260522",""
"20260519","경부선","평택","14619","14665","20260522",""
"20260519","경부선","성환","7927","7810","20260522",""
"20260519","경부선","직산","1292","1223","20260522",""
"20260519","경부선","두정","10152","11971","20260522",""
"20260519","경부선","천안","8531","7116","20260522",""
"20260519","경부선","당정","7959","7594","20260522",""
"20260519","경부선","서동탄","1815","1409","20260522",""
"20260519","경부선","광명","3947","3425","20260522",""
"20260519","경춘선","평내호평","7909","7794","20260522",""
"20260519","경원선","이촌(국립중앙박물관)","4595","3683","20260522",""
"20260519","경원선","서빙고","2727","2623","20260522",""
"20260519","경원선","한남","4181","4108","20260522",""
"20260519","경원선","옥수","58","38","20260522",""
"20260519","경원선","응봉","2240","1845","20260522",""
"20260519","경원선","왕십리(성동구청)","18369","18314","20260522",""
"20260519","경원선","청량리(서울시립대입구)","17786","18532","20260522",""
"20260519","경원선","외대앞","15895","15971","20260522",""
"20260519","경원선","신이문","10114","9221","20260522",""
"20260519","경원선","석계","8807","9739","20260522",""
"20260519","경원선","광운대","10956","10544","20260522",""
"20260519","경원선","월계","8947","8218","20260522",""
"20260519","경원선","녹천","5199","4510","20260522",""
"20260519","경원선","창동","1","0","20260522",""
"20260519","경원선","방학","11671","11447","20260522",""
"20260519","경원선","도봉","6946","6702","20260522",""
"20260519","경원선","도봉산","8405","5506","20260522",""
"20260519","경원선","망월사","11480","11594","20260522",""
"20260519","경원선","회룡","15563","15332","20260522",""
"20260519","경원선","의정부","21020","21173","20260522",""
"20260519","경원선","가능","7606","7451","20260522",""
"20260519","경원선","녹양","5252","5097","20260522",""
"20260519","경원선","양주","8110","7788","20260522",""
"20260519","경원선","덕계","8215","7661","20260522",""
"20260519","경원선","덕정","8083","7572","20260522",""
"20260519","경원선","지행","7462","7551","20260522",""
"20260519","경원선","동두천중앙","3473","3281","20260522",""
"20260519","경원선","보산","1625","1531","20260522",""
"20260519","경원선","동두천","2702","2679","20260522",""
"20260519","경원선","소요산","1820","1795","20260522",""
"20260519","경원선","청산","151","118","20260522",""
"20260519","경원선","전곡","1335","1247","20260522",""
"20260519","경원선","연천","1105","1113","20260522",""
"20260519","경의선","서울역","4185","5316","20260522",""
"20260519","경의선","신촌","1343","1638","20260522",""
"20260519","경의선","효창공원앞","4006","4322","20260522",""
"20260519","경의선","공덕","4886","4023","20260522",""
"20260519","경의선","서강대","2728","2698","20260522",""
"20260519","경의선","홍대입구","2081","2400","20260522",""
"20260519","경의선","가좌","7105","6817","20260522",""
"20260519","경의선","디지털미디어시티","3102","2913","20260522",""
